3/12/15,28.24
3/11/15,28.26
3/10/15,28.66
3/9/15,29.36
3/6/15,28.925
3/5/15,29.3
3/4/15,29.33
3/3/15,29.54
3/2/15,30.19
2/27/15,29.51
2/26/15,29.91
2/25/15,29.49
2/24/15,29.63
2/23/15,29.63
2/20/15,29.61
2/19/15,29.31
2/18/15,29.49
2/17/15,29.31
2/13/15,29.43
2/12/15,29.46
2/11/15,26.93
2/10/15,27.49
2/9/15,27.12
2/6/15,27.24
2/5/15,27.26
2/4/15,26.69
2/3/15,27.12
2/2/15,26.83
1/30/15,26.365
1/29/15,27.22
1/28/15,26.805
1/27/15,26.9
1/26/15,27.97
1/23/15,28.21
1/22/15,28.5
1/21/15,27.84
1/20/15,28.07
1/16/15,27.68
1/15/15,27.41
1/14/15,27.92
1/13/15,28.095
1/12/15,28.05
1/9/15,27.79
1/8/15,27.51
1/7/15,27.3
1/6/15,27.05
1/5/15,27.06
1/2/15,27.61
12/31/14,27.815
12/30/14,28.36
12/29/14,28.46
12/26/14,28.35
12/24/14,28.3
12/23/14,28.25
12/22/14,28.22
12/19/14,27.77
12/18/14,27.65
12/17/14,26.81
12/16/14,26.585
12/15/14,26.68
12/12/14,26.855
12/11/14,26.99
12/10/14,26.87
12/9/14,27.42
12/8/14,27.23
12/5/14,27.5
12/4/14,27.77
12/3/14,27.95
12/2/14,27.82
12/1/14,27.59
11/28/14,27.64
11/26/14,27.425
11/25/14,27.28
11/24/14,27.03
11/21/14,26.88
11/20/14,26.81
11/19/14,26.59
11/18/14,26.595
11/17/14,26.465
11/14/14,26.32
11/13/14,25.68
11/12/14,25.11
11/11/14,25.15
11/10/14,25.15
11/7/14,25.33
11/6/14,25.26
11/5/14,25.15
11/4/14,24.88
11/3/14,24.58
10/31/14,24.47
10/30/14,24.08
10/29/14,24.1
10/28/14,24.065
10/27/14,23.76
10/24/14,23.78
10/23/14,23.565
10/22/14,23.26
10/21/14,23.51
10/20/14,22.93
10/17/14,23.25
10/16/14,22.82
10/15/14,22.96
10/14/14,23.055
10/13/14,22.93
10/10/14,23.34
10/9/14,24.19
10/8/14,24.66
10/7/14,24.635
10/6/14,25.01
10/3/14,25.31
10/2/14,25.06
10/1/14,25.03
